400,62,8213,464,86,1393,22.5,3.0,701,7.9,0.8,53,10,26.3,2448,6,2,11189,1,4,2044,360,51.1111111111,
4167,57,3504,344,0,698,12.2,2.0,1079,23.5,0.0,47,7,14.9,827,0,0,6935,4,14,416,391,51.1111111111,
4168,59,3611,351,0,719,12.2,2.0,1061,22.7,0.0,47,7,15.3,817,0,0,7044,4,13,436,362,51.1111111111,
2489,39,3633,267,0,743,19.1,2.6,213,5.5,0.0,24,4,31.0,608,0,0,4734,0,1,453,154,51.1111111111,
2491,39,3624,267,0,740,19.0,2.6,213,5.6,0.0,24,4,30.8,604,0,0,4725,0,1,449,154,51.1111111111,
450,87,3886,320,0,786,9.0,2.5,245,5.9,0.0,71,16,11.2,332,0,0,5496,0,2,193,125,51.1111111111,
2513,474,39187,2785,1603,8694,18.3,3.0,14001,26.3,2.3,233,19,37.3,6976,91,32,70019,7,19,4746,2152,51.1111111111,
2514,36,6749,308,950,1264,35.1,4.1,2805,29.4,8.3,24,1,52.7,1747,69,15,11440,0,0,990,741,51.1111111111,
2515,36,6749,308,950,1264,35.1,4.1,2805,29.4,8.3,24,1,52.7,1747,69,15,11440,0,0,990,741,51.1111111111,
470,38,2601,215,0,503,13.2,2.3,243,8.5,0.0,29,5,17.3,283,0,0,4157,0,0,162,121,51.1111111111,
474,90,6363,438,225,1070,11.9,2.3,58,0.9,2.8,45,7,23.8,482,14,8,8178,0,1,219,262,51.1111111111,
477,96,7262,482,233,1210,12.6,2.4,61,0.8,2.5,50,7,24.2,551,12,8,9285,0,1,239,311,51.1111111111,
488,84,6738,494,46,1386,16.5,2.6,407,5.7,0.5,56,14,24.8,666,4,4,9521,0,29,456,161,51.1111111111,
2537,110,9745,797,785,2460,22.4,3.0,6172,38.8,3.7,96,11,25.6,1235,31,13,21471,0,7,793,393,51.1111111111,
2538,110,9735,798,785,2461,22.4,3.0,6171,38.8,3.7,96,11,25.6,1234,31,13,21463,0,7,790,393,51.1111111111,
495,255,25028,2720,2244,6416,25.2,2.3,6678,21.1,5.4,128,18,50.1,2000,70,30,41929,5,3,1459,456,51.1111111111,
87,106,7366,488,285,1423,13.4,2.9,271,3.5,2.5,85,18,16.7,750,18,8,11338,0,8,539,197,51.1111111111,
2590,95,6176,662,143,1309,13.8,1.9,601,8.9,1.6,50,8,26.2,546,50,2,8857,1,1,248,274,51.1111111111,
